qid	docid	GPT-4o	Mistral-Small-Instruct-2409-Q6	Qwen2.5-14B-Instruct-Q8	Meta-Llama-3.1-8B-Instruct-Q8	Gemma-2-9B-it-Q8	Human	LLM_Majority	type
72	2jEc94Acv94bGZnhMQdsqG_3060	0	0	0	0	0	0	0	topical
67	3kwxBzkTykmcfN9D1iHOzU_60	3	3	2	3	2	2	3	topical
104	0EfAQ3PMSp5KRMXivGjSjb_540	0	0	0	0	0	0	0	known-item
96	6mGcXaIuMB699Bo9vhZR8I_2400	0	0	0	0	0	0	0	topical
67	5SRo2bttu914xU8TWuu9cQ_3420	0	1	0	0	1	0	0	topical
101	26A52jY67e4IApVgkGokYT_2220	0	0	0	0	0	0	0	known-item
97	3OTfIGKl6EJBc7N0TE0ZCp_900	3	3	3	3	3	0	3	topical
108	0Jh4rYBQ4jTQM6FQ2clQZl_660	0	0	1	0	1	0	0	known-item
89	41Bt6e0IyoxGrw0q8bjHPR_240	2	2	2	3	2	0	2	topical
90	7D3HNZPDhS3zqHxLEUgYgJ_2580	0	0	0	0	0	0	0	topical
75	3Afa4aD3xK9vvRDg74BFHK_1140	2	2	2	2	2	0	2	topical
81	1Cyyd8zjBiHMw798IAI2Tf_1980	3	3	3	3	3	0	3	topical
62	2IQ3w1V2GLvsdKs21nFaOp_120	3	3	3	3	3	0	3	topical
68	5XmZmFUe9sMSV8Qnj7cacW_600	0	0	0	0	0	0	0	topical
81	0PttzP7dYMwWwzGmjMyZLz_0	0	0	0	0	1	0	0	topical
93	7ePjmkYIQU5Tr4LW1gWbMC_1440	1	0	1	0	1	0	1	topical
87	6sSHT9DduD6vdCy1eVL0kq_4020	3	3	2	3	3	1	3	topical
88	6t9VFoJTEOdg0tw3wx4Wyp_0	2	3	2	3	2	0	2	topical
99	0cM7aqRaWkg3FPn3tnnoTS_3720	0	0	0	0	0	0	0	known-item
98	28JHmBBKRRyaKv7Q6ir12t_3900	3	3	3	3	2	3	3	topical
99	2soez86tQiO5NTPNSgJqA8_300	0	0	1	0	0	0	0	known-item
70	7EWWJBFbAqZIP8TEFSneNb_2340	1	2	1	2	1	0	1	topical
72	0q1jHPK9Libxx8Tg4pMQmZ_2880	0	0	0	0	0	0	0	topical
72	361bbwBQ3XlGV0Uxd5CwIb_1320	2	2	2	1	2	0	2	topical
96	3HcM6LaguxLBQK0mVxPFyJ_360	0	0	0	0	0	0	0	topical
72	4z3e3qd7TutIJcVRVPrf6C_780	0	0	0	0	0	0	0	topical
99	2HV7Lu51Bc3dwr2pz1aInJ_1200	0	0	0	0	0	0	0	known-item
104	1ZEXoU5ysKQLB2pb9fDIST_0	0	3	2	3	3	1	3	known-item
76	7cJoriHxtF8Qc4JgWmJSOw_2580	1	1	1	1	1	0	1	topical
102	5Y45G7eThm9xArDxpIV9Kf_960	3	3	3	3	3	3	3	known-item
66	3xWSgTWyQaKKsLiP5gVpbR_1020	0	0	2	0	2	0	0	topical
63	7sVSq3hpGZUHlzzD5ENlmY_120	3	3	2	3	2	0	3	topical
76	0kk7nomGJKfELlNzt7W7h6_180	0	0	0	0	1	1	0	topical
97	30y40OGNTkDKqeIQgUnq8Q_2700	3	3	3	3	3	0	3	topical
61	4g3hXnxI8sDq1mrf1YJfh8_0	0	0	0	0	0	0	0	topical
99	5RFvgDWfeAj86OPvxBgkkT_1980	0	0	0	0	0	0	0	known-item
101	5atOup5WyWCmBEPl4GbP7A_660	3	3	3	3	2	1	3	known-item
99	6EVrMT937aqEqIM40vEMm7_960	0	0	0	0	0	0	0	known-item
68	2Mr1RYMN3qzeeOHAWehWH9_1260	0	0	0	0	0	0	0	topical
99	6G4AhSXgPfikZhjhcmYIot_120	0	0	0	0	0	0	0	known-item
93	7xX79fTWaEmzFMP876Oacw_2460	2	3	3	3	2	1	3	topical
61	0kX3xebE1gLI2ZjMdl32eX_660	2	2	3	2	2	0	2	topical
83	5pJg1vAKoQznfaqC885Hui_0	0	0	1	1	1	0	1	topical
89	4wOJWMe6gJaYfdTNr3bK9d_1560	0	0	2	0	1	0	0	topical
63	5gR0GepSe4Z8ETzIcgZD0f_240	0	0	0	0	0	0	0	topical
84	78AhpKEeJnSObtim25Xdky_300	0	1	1	2	1	0	1	topical
102	7C9QEvvPGgcHAoanudVd5i_1860	0	0	0	0	0	1	0	known-item
69	4fBVEL8WI8w5FlC9w5L5Kc_960	0	0	0	0	0	0	0	topical
97	4Pt3QsM2rt3TIXD69c6Hu1_1080	2	2	1	0	1	3	2	topical
90	1vOvu4gZukfq8IRfudIq89_1440	1	2	2	3	2	0	2	topical
101	4K4rRpSr5A8tYxX4wyVymr_2580	0	0	0	0	0	0	0	known-item
75	11pkn7q05YDjCjx8u36ayU_240	0	0	0	0	1	1	0	topical
74	58H2hb8xlt1mEM5j8Lf6Bh_600	1	1	1	0	1	0	1	topical
63	1iLREdi7HNzrmJ5yY8o610_540	0	0	0	0	0	0	0	topical
67	1InQhCFpyacdoB1gs46a3D_2040	3	2	2	3	3	3	3	topical
77	2ayQNSL2HXVvIhECejOD86_660	1	2	2	1	2	0	2	topical
59	302D27EGfsPiXy1tKE1aHB_1080	0	0	0	0	0	0	0	topical
61	68ViQ779uwxzjONZrkGROq_240	0	0	0	0	0	0	0	topical
78	6Coz25xi80YWYbml2Ap6bY_1200	2	2	2	2	2	1	2	topical
68	3gzdwNRKNJL9rQmudXrNGw_480	2	1	2	2	2	0	2	topical
84	4J8OdZJSPGvhJd8TXdc8JZ_720	1	2	2	0	1	0	2	topical
82	4jsSkU9te5D3syO3DGPIpj_2040	1	3	2	3	3	1	3	topical
71	4vO4PWX9GJ5SrifkqKFAJ9_0	1	2	2	0	0	0	2	topical
104	5qKTYVwI4BxiOkpWPq0Yu0_0	0	0	0	0	0	0	0	known-item
64	3uhnMorU2DFXeDUTnm0A6M_2100	0	0	1	0	0	0	0	topical
66	4PqRfoXMg0qSTWZzxN2iVP_120	0	0	0	2	1	1	0	topical
65	1RpcMpFIWGDuW5RRwqimbG_3180	0	0	1	1	0	0	0	topical
87	2v5jJM4gGn0F6NBETI6zrM_120	2	2	2	3	2	2	2	topical
103	60W5L6oYoJ7N3o918jkLJp_120	1	0	2	0	0	0	0	known-item
72	1U3gD2V99Lrl452eFtOrm0_600	2	2	1	2	2	0	2	topical
62	4Kd4DEb9Bn0scYGlvoo7px_360	0	2	1	1	1	0	1	topical
63	6QdjCGgYmQyuz0YHPPjSY9_240	0	0	0	0	0	0	0	topical
83	1mH9qXILwxSROCVsOtWFX2_1560	0	1	1	0	1	0	1	topical
61	7bWXY2MqjR30bfQudL32zx_1500	0	0	1	3	2	0	0	topical
79	2EknYQUS1xW9LE6rA4ZWki_720	0	0	0	0	0	0	0	topical
71	04dYjOJ5C1iw1POxVUe3qS_0	1	3	1	0	1	1	1	topical
93	1tCrNNa6th9N0puHoIgLfA_360	1	1	1	0	1	0	1	topical
86	5mtNdWHvIc7peHdylfP9sR_1920	2	3	2	3	2	0	2	topical
94	3nM5ZIid49Sxn5vKslzsEF_1620	0	0	0	1	0	0	0	topical
97	1IJ2g42191l7SRsOOER63A_360	3	3	3	3	3	0	3	topical
81	1v9jf5G0nj9Xxhf82KG1Hc_300	3	3	3	3	2	0	3	topical
70	0UYtsu2WBHevRBelb2gklV_3120	0	0	0	0	0	0	0	topical
85	6s2tAWeIsGLdUgBQS1TDwf_960	3	3	2	3	2	2	3	topical
104	1NDVgyhIT4M9w62zJJDbga_1980	0	0	0	0	0	0	0	known-item
93	5Bqg2AUO06ox9daGZwL56z_1500	2	1	2	0	1	0	2	topical
65	2NBZpF5Hj1le7dE2IG5gup_600	1	3	2	3	2	0	3	topical
97	4Pt3QsM2rt3TIXD69c6Hu1_660	3	3	3	3	3	1	3	topical
63	21iECAkP64WkYOc9kIusyI_540	3	2	2	2	2	0	2	topical
63	7sVSq3hpGZUHlzzD5ENlmY_2340	3	2	2	3	2	1	2	topical
108	7EgrdFxwxx74nuxupxJqP8_420	1	0	1	0	1	0	1	known-item
61	0YF0ip6u2GGXfCtRUA6tPV_780	1	0	1	0	1	0	1	topical
74	07D9CfHckdmCS48tI8cJQB_1080	2	2	2	2	2	0	2	topical
84	26gYFAYxAAzazfqu6l1Iv3_1980	1	1	1	2	1	0	1	topical
96	2TQe8vlX11m6DyAmgQvC9Y_2100	0	0	0	0	0	0	0	topical
60	24R3gRFglN1A4mAFa4E4Vj_2700	1	2	1	1	2	0	1	topical
89	6MBy5RclkNUROriscNQ2nz_0	0	1	1	0	1	0	1	topical
95	0RwvoRlRmmq5mf0zl1OJEL_120	3	3	3	3	3	3	3	topical
76	2qQDgin2ZRIRMdDmnvsJ7v_780	1	0	1	0	1	0	1	topical
59	4Jx798ziXoPNoMKG77z0w3_360	0	0	0	0	0	0	0	topical
100	2sBLZV4EfHppy6RNgU2nYT_1080	1	2	2	0	2	0	2	known-item
85	1abtcwLAHlwETbyuFjs31Z_0	3	3	3	3	3	0	3	topical
82	67YwvdBrCVXLF1pRap0Ti8_1260	2	2	2	1	2	0	2	topical
67	7jwbEJdB2bd6DUii2PI9Fm_900	3	2	2	3	1	1	2	topical
75	6pKZrRTwDpVllYoSfpN5vb_2580	1	0	2	2	0	0	2	topical
66	6YHMJIWfIi4JU46hetL6iE_2580	1	2	2	0	2	0	2	topical
59	1hb4OZ2YyFQu6wH35MLgSB_3240	1	2	1	1	1	1	1	topical
74	3Dno1eSQFbG7EqFxa8Eg9E_1080	2	2	2	2	2	0	2	topical
64	3GtrIIryc5PoeZz4EGxP3E_720	1	1	2	1	1	1	1	topical
63	6YtZXSmoJhky3qVLkg5jsl_1560	2	2	2	3	2	0	2	topical
89	5BbXAzxqMMExTADU0OTX1i_240	1	1	1	0	2	0	1	topical
101	53BYf7n9VQBlyBoqzHY3Nm_2100	0	0	0	0	0	0	0	known-item
87	536A5TEe33z241OrpobOdy_180	1	2	1	0	1	3	1	topical
81	40axO5zosRx1OfyPDTHae7_1500	0	1	2	0	1	0	0	topical
80	4PXsw7qRMqraUodpk8JSyA_2640	2	1	2	1	2	0	2	topical
107	7oKgUG1S7xV9Zz7f8DHZt9_2940	0	0	1	0	2	0	0	known-item
94	6KAcwNmGBWPhBR6nqIdLJr_420	0	1	1	2	1	0	1	topical
66	02fu7nmgSPvzjMi1rI05Es_60	1	2	1	0	1	1	1	topical
61	6ImI273NLZfnMVtC1lcUF4_360	0	0	1	0	0	0	0	topical
107	61gOq5rsxRtCO6GZZZ2oOx_60	0	0	0	0	0	0	0	known-item
91	3pM0vaWJE6lpNB5yIS5cOs_840	1	2	1	2	1	0	1	topical
98	4CBjo2MXhSK2izKBNZcJ6t_1620	0	1	1	3	1	0	1	topical
71	1O78GVt8b03ljwXs9eFf5A_60	3	3	3	3	3	3	3	topical
75	5T4wXL1CBjSubJI7V2oAJb_2520	0	1	2	0	1	0	0	topical
87	5T75rG8ayn15whwAaJlF42_3000	2	1	2	0	2	0	2	topical
67	1TExNWvdNUinYWajbsvXn2_1380	3	1	2	0	2	3	2	topical
68	7iQXBwrCmEBcjX7pHJsrmb_2160	1	0	1	0	1	0	1	topical
78	7ckuvGTKNBlh8uhNp8SB15_120	2	1	2	1	2	0	2	topical
88	4pErOY6Bz8ntnIrvUcbzVO_180	3	3	3	3	3	0	3	topical
67	25nwP4FUJwz3B8Tw2KeMRX_1020	3	3	2	3	3	0	3	topical
83	3Y2BziDHfZN5NknIZjyKoY_0	0	0	1	3	2	0	0	topical
72	4v0N4xHRuMXn8bnnPErPr6_480	0	0	0	0	0	0	0	topical
89	3sTioYXFc6U9APCvYjG7xi_60	3	3	2	3	2	3	3	topical
64	5Z6wDLa3WBCSYEn03H1Mjv_3300	0	0	1	0	0	0	0	topical
92	7vkJW9rEnZ9F5J0BK4HWUo_2400	0	0	1	0	1	0	0	topical
91	1hDVMBkNv3g9Mn35A7PUBb_0	0	0	0	0	0	0	0	topical
60	0GSjtghwdZRJU9T48FSbGH_3540	3	2	2	3	2	1	2	topical
62	0K9jXoRyJntu6ktvDRDsUz_1320	1	2	2	0	2	0	2	topical
60	20t8i5a2LcJG2xEmB41VRH_180	3	3	2	3	2	0	3	topical
95	1KSEvGvZQLCgZXJOjruT21_900	3	3	3	0	2	3	3	topical
85	202CwiiH47INzEqQU0OgRo_0	3	3	3	3	3	0	3	topical
99	6Y65mkKhjh8bale0pLUZc9_2760	0	0	0	0	0	0	0	known-item
95	6RR5o3Ys6KTzvye4u3oVvA_1740	0	0	0	0	0	0	0	topical
78	5A7jdjatNXdFYwSfcU2QHt_360	2	2	2	2	2	0	2	topical
73	0n9Yp3n0edCECZZwvb1C5B_600	3	3	3	3	2	1	3	topical
88	4gltom1RrGlBuP4yHdKH11_900	0	1	1	1	1	0	1	topical
67	4PH5xyWUcX5zYJyRywCwCp_2700	0	0	0	0	0	0	0	topical
104	5Ek5NMKJv0k2TsbhoKNL2p_0	0	0	0	0	2	0	0	known-item
88	0eRthQek2QiD6LFW4XS8md_180	3	3	3	3	3	2	3	topical
107	2f2kCuQbYc6PuhFfIJ0Fe4_1260	1	0	1	0	0	0	0	known-item
75	6JEZ9BdHtSdXTJEbGAEVyQ_1980	0	0	2	3	2	0	0	topical
108	6iLuBQ3ZrrDaibhpsXziJC_1380	1	1	1	0	1	0	1	known-item
85	4OAUAOEJPMSEgeYWU0YZ1W_960	3	3	3	3	2	0	3	topical
83	2UhML2ECAkyWjtS8RpgWfe_0	3	3	3	3	3	2	3	topical
68	3gzdwNRKNJL9rQmudXrNGw_1080	2	2	3	3	2	0	2	topical
100	4OWpCYEhZGZn74GSG1a2lG_1800	1	3	2	3	3	0	3	known-item
80	2dV2t2h1E9DoFQFWZU7CK5_2520	2	2	2	3	1	0	2	topical
81	5n0fIrIKHvpiRRFEUAA4sX_1020	0	0	0	1	0	0	0	topical
84	6hfUU9aER6o4vsngwhHzLr_180	0	1	1	2	1	0	1	topical
84	58xCO0GkOCtKxj7SDRGlxO_1920	0	1	1	0	1	0	1	topical
67	3LiUuPrr5o3yvDTydMqVa9_1440	0	0	1	0	1	0	0	topical
96	3a5ghnSL78Ix7R3IrlL6DP_180	0	0	0	0	0	0	0	topical
88	6PfIpz2VXhRGWUVwhlOLD2_180	3	3	2	3	2	0	3	topical
92	7ConAhZLyz0EotRSpyRHFR_4080	0	0	0	0	1	0	0	topical
59	6KXIxlxJ0EzAzQpLUnpvZl_1320	0	0	0	1	0	0	0	topical
105	5gThMM3HENKNVJ6JK7bWnj_180	3	3	2	3	3	3	3	known-item
60	4NLtNMmB6IoT2VEAM4kvtq_300	2	3	2	3	2	1	2	topical
108	4IJFBXjKkPDDbjmUySpHvU_1200	2	2	2	0	2	0	2	known-item
97	5EO8jHsvpJHCFsBRl6P1k6_240	0	0	0	1	1	0	0	topical
97	2FNcvsgPccTXyjZCCm7ts4_900	1	0	2	0	2	0	0	topical
77	3mWSirk5lz9DeJdaOON9Ho_180	0	1	1	1	1	0	1	topical
74	6wMUDl4DylrQwnZ4RaDEZ9_840	1	2	1	2	0	0	1	topical
63	03yd0c7366AeNuXxFfoDHk_2040	0	0	0	0	0	0	0	topical
101	0NSLMKoy7j5z5r1ZeWMNv9_0	0	0	0	0	1	0	0	known-item
60	0GSjtghwdZRJU9T48FSbGH_2220	2	3	2	3	2	1	2	topical
79	5hx8V83t9nOmbZNNeqbJcI_2040	3	1	2	3	3	2	3	topical
79	3V3p09jHitKi0ma5QU2c29_780	0	0	0	0	1	0	0	topical
68	31VL7Y4VpHZryB5tq3CXVT_1560	0	0	0	0	0	0	0	topical
105	05vySz55I3KsQznhgXEtlz_0	0	0	0	3	1	0	0	known-item
63	2XZmy207iKpqa6857hbxti_2100	3	3	3	3	3	2	3	topical
67	0o6M6B9A6GVuvicBqo2ws6_2460	1	1	0	2	0	0	1	topical
101	4o30Eet9hhgWKUBxRWS7uF_3420	0	0	0	0	0	0	0	known-item
99	2UytYwMhPSwBuk1ccy8mfY_120	0	0	0	0	0	0	0	known-item
72	0tzlwhG3xDlc0JyvugSd4Y_1020	0	0	0	0	0	0	0	topical
65	6Go5IKeImqFxQdypjBbJVT_2220	2	2	2	3	2	0	2	topical
91	18h6GWcm6qtnb3ENUYJ0Ko_1560	0	0	0	0	0	1	0	topical
82	1o3U0JMCSX27nNMdCg905R_1320	1	0	1	3	2	0	1	topical
89	16tMhv2ACKuMcA5vDB8lwD_180	0	1	1	0	2	0	1	topical
70	0xvHFVutVZLSo5jDutYgzO_600	1	2	1	2	2	0	2	topical
86	67RTdu1SqUP55z7CUGaWAR_2040	0	1	1	0	1	0	1	topical
88	4pYCemey76Fg0Fwh7nyeBn_1860	0	0	0	0	0	0	0	topical
68	04f5ALHoXAu9JUPMQVUX0c_2580	0	0	0	0	0	0	0	topical
107	60ZmK7i3OgohLnXayhIfIJ_2340	0	0	0	0	0	0	0	known-item
71	7hCoFvtIYpaHGdK3mYk50x_1920	2	2	2	0	2	1	2	topical
93	6PJ6e02QWqMK00vv6m8dyU_120	3	3	3	3	3	1	3	topical
77	60ZhHfVqo2NUQ44L6fP0bG_1260	0	0	1	0	1	0	0	topical
70	2EWYvq9e1f81LLMJyi335e_2460	2	1	2	2	1	0	2	topical
68	1JxpKyOQmupzcWFFXGwq6A_1680	0	0	0	0	0	0	0	topical
96	1KbF77JVInQk8PDqQA8X6T_120	1	1	1	0	1	0	1	topical
72	7yADD6m34mzYFw5jmU9vMX_2280	2	2	2	2	2	0	2	topical
61	0xMQrgmYf5xskbgkXpB0ZB_600	0	0	0	0	0	0	0	topical
75	6jeKjCcI2s52SJUos1PpJH_1980	1	0	2	2	1	0	2	topical
102	4hys4OAkYSouIqeEl6vBGk_960	2	1	2	3	2	1	2	known-item
73	33gG1t6ZfKwjXH7IVatLaS_1920	3	2	2	3	2	0	2	topical
100	61sG033gMlpzQU0o7L2fNF_2460	0	0	2	0	2	0	0	known-item
96	0S5v7mwinUejKfOZTilxZl_540	0	0	0	0	0	0	0	topical
85	30pmBoSPcmO7gKXS0HCwre_240	2	1	2	2	2	0	2	topical
70	0DUCxsAY8hkdpQMcEhjo9z_2100	1	1	1	2	1	0	1	topical
87	6h5dItIQZcaNmvIUqjMdHU_120	1	0	2	0	1	0	0	topical
101	7EOAwUNl4i2Vb8CDo6mLXy_240	0	0	0	0	0	0	0	known-item
95	4eG1HoexdzWjzrTppCPryK_1380	1	1	1	0	1	0	1	topical
88	4uGg85GspSHh5NxCxR4npu_240	3	3	3	3	3	0	3	topical
73	617jMb0zhd5oID0IefA52W_60	3	3	2	2	2	1	2	topical
94	7fGc3lRuRmXJY2lp4YUMcc_360	3	2	1	2	2	0	2	topical
76	53SZvGDQq6qebrZYGXWQ39_1140	1	1	1	0	1	0	1	topical
100	6x2B7oRP9wlocpaRgkj3vI_720	1	2	2	0	3	0	2	known-item
85	6H8MPose8vhhTYrK3pZ2c6_900	3	3	3	3	2	0	3	topical
101	4o30Eet9hhgWKUBxRWS7uF_2100	3	0	2	0	1	0	0	known-item
87	0lVqvqpBvL592NWCSgMzbI_420	1	1	2	2	2	0	2	topical
83	60uS12qHkgOlHssz6kYydD_240	2	2	2	2	2	1	2	topical
84	7mDhzpW3W1OlUXhzGUqZa3_420	0	1	0	1	1	0	1	topical
70	1OJ95pbjP3915d8WBLOin2_0	1	1	1	2	1	0	1	topical
75	2W9sNcJF9Ywjnu9E3d3B5k_2880	1	1	2	0	2	0	1	topical
87	0GZgQOQRj8ecKxR2qaXpk8_2460	2	3	3	3	2	1	3	topical
83	5r82qOxNPqn12QgdiGAHuT_0	0	0	1	3	2	0	0	topical
66	18t5za2FoZViySP0SEqI2m_60	1	2	2	3	3	0	2	topical
97	1ivAVgtfLW9wJqPu5emic9_240	3	3	2	3	3	0	3	topical
60	3ZKdE3Rd12kV40wpyYcunz_480	1	1	1	1	1	0	1	topical
70	7fiHJUCD2XxOkfAJ9Ep2ym_3300	1	1	0	2	1	0	1	topical
86	4TiidLJj2R2MkBgwOiSPfu_840	0	0	0	0	1	0	0	topical
75	6x1XkcelHFw44QR1DqQDiD_240	3	1	2	2	2	0	2	topical
59	2vubMBwdfqD8sEBnJY7WPu_60	0	1	2	0	1	0	0	topical
83	7igQnfQl8yC2q7eJATcGfj_300	1	0	1	0	1	0	1	topical
86	1I1wdGcyyS89yWuKLI6Xqx_1020	0	0	0	0	0	0	0	topical
82	7aR1E7S4LzRPnRqQM3LaIm_1800	1	0	2	0	1	0	0	topical
100	1IR74EMVOI9zTvJZe1MxGs_3300	0	0	2	0	1	0	0	known-item
85	4DJoVWtXVG8G23eXAIngsX_0	3	3	3	3	3	0	3	topical
84	2gvm9MoFFGV93yKa5eXHCI_0	2	1	2	0	1	0	2	topical
86	1z8sudRme1TCckHppG89De_420	0	0	0	0	0	0	0	topical
85	4C83XUuFl2EkYDuTGRWbIt_1860	3	3	2	3	3	0	3	topical
108	1eCKljrGoKZi7vhHuDkIEB_0	0	1	0	0	0	1	0	known-item
107	6YHMJIWfIi4JU46hetL6iE_0	1	0	1	0	1	0	1	known-item
63	1HxKiYgpTeZdzp37kQZZJ6_300	1	1	2	1	1	0	1	topical
84	5sanM0SzXmGfrg6MicrAnv_2040	0	0	0	0	0	0	0	topical
68	6krQS7epAlkZKnsFmfAw3q_3540	2	0	2	0	1	0	2	topical
83	2xxR5o6BWJdmn0I8I6rhee_0	0	2	1	3	2	0	2	topical
89	1YqCOZfCoY80MHV0rpHsZJ_480	3	3	3	3	3	3	3	topical
89	5GgFfUBBx1iM5bwgPVKrzW_0	0	0	1	0	1	0	0	topical
89	4hEWfPN5eF7IV9bFcAV7Fa_420	3	3	3	3	2	0	3	topical
104	7C533ISdizq0tfWXBkeY8n_0	0	0	0	0	0	0	0	known-item
90	1vOvu4gZukfq8IRfudIq89_1920	1	2	1	2	1	0	1	topical
89	5OY8PiMYIEq3FvODb3gGFU_1920	0	0	0	1	1	0	0	topical
84	3Ulq2WojuMk2SiY78ckUWW_2100	0	0	0	0	0	0	0	topical
82	0wIT9OcIv1zZ1Z4n47YqoG_1440	3	3	3	3	2	0	3	topical
68	13VikvlIJadnv8Rk3zIQYe_2580	0	0	0	0	0	0	0	topical
104	2IbxZf4xwVIdHKm7Gkx5X8_600	0	0	0	0	0	0	0	known-item
83	4wEIqzfdzmhyyFoo9UPXwf_0	0	0	1	0	0	0	0	topical
82	0umtGu66oKvICg4LlvCXnQ_120	3	3	3	3	3	0	3	topical
65	0YlxVfQ2TdLm04tKxslODJ_1860	2	1	2	3	2	0	2	topical
74	3iqjQi2ELhlt9G3RYpSc1h_3540	2	2	2	2	2	0	2	topical
71	0B5VAziK0Mxt89xx0sHttd_840	3	3	3	3	3	3	3	topical
81	5zEclR4mTePED79vqcffXC_540	2	3	2	3	2	0	2	topical
99	5h19mPTBMCsE2bkxxQ2Yjb_1380	0	0	0	0	0	0	0	known-item
90	5q8SKCAWPZKifXfgLtaKXN_960	0	0	1	0	1	0	0	topical
92	0ofqPOfPHzwLLje9nHgSsb_2340	0	0	1	0	1	0	0	topical
100	3fIJBf432CTm5LpfEPFA2z_960	0	2	2	3	2	0	2	known-item
83	30hGJKo9SXjzkozHGsVXBl_0	0	0	0	2	1	0	0	topical
64	64Be7lD4I3rzGCtIvGOxoe_840	0	0	0	0	0	0	0	topical
85	0ldUkiMUzo6Sc79MUHl5Mp_60	1	3	3	3	3	0	3	topical
107	60ZmK7i3OgohLnXayhIfIJ_240	0	0	0	0	0	0	0	known-item
91	6BMzFrp0BAs5qhB5xmcsk5_1140	0	1	1	0	1	0	1	topical
97	1Ae0H5bnFnZPBhvWWr48YR_1560	3	3	3	3	3	0	3	topical
84	3ZZ88wWd02NmfdkN73l3pZ_0	0	0	0	0	0	0	0	topical
68	3gzdwNRKNJL9rQmudXrNGw_960	2	2	2	3	2	0	2	topical
72	3Ejv6tWn8UWDKTKsGfdqGW_360	0	0	0	0	0	0	0	topical
97	59RyyNMrMI1NEc3Y9QFavQ_180	3	3	3	3	3	0	3	topical
73	50kkvgeVTdcDenwm0UkkpU_1500	0	1	0	0	1	0	0	topical
87	6E92cj1hl4cPtFNOWe9dMe_600	0	0	1	0	1	0	0	topical
100	1afmytKyONfkm8KbSsoIHY_0	0	0	0	0	0	0	0	known-item
96	5CpiywkGiuQ4w9qlai85mM_1440	0	0	0	0	0	0	0	topical
83	13pdfdObV6Qe51RDOpsYRi_0	2	1	1	2	2	0	2	topical
98	4z1B5CTvzEWXYpfM3NBRbu_360	3	1	2	0	1	2	1	topical
64	3PAKr0V44CeKivpD9p9e6X_1140	2	2	2	2	2	1	2	topical
70	0HEb9b6UpOpWAKyraemoir_960	1	2	2	2	1	0	2	topical
88	5y3jLyyqk55RsUQQshjMzR_2520	0	0	0	0	0	0	0	topical
61	5wL4URMF8tMcIaTWFPo8AK_0	0	0	0	0	0	0	0	topical
61	3ksWKltDEhknJMk0pHxvM1_1200	0	0	0	0	1	0	0	topical
80	0Q7rkycFEnilCqx1eZFKFo_420	2	1	1	0	1	1	1	topical
85	1JxZ3rYg3prQpQMTMaNRP9_360	3	3	3	3	3	1	3	topical
62	6U098DfLOTcokMooU3JKre_1440	3	3	3	3	3	3	3	topical
102	2pkLynK01DJWiuNVMXslDc_1680	0	0	0	0	0	0	0	known-item
71	67pwzRoqxSei7O4OUJP50D_240	3	3	3	3	3	1	3	topical
87	6MBHqzUA45bwvb49gFyEqf_540	1	3	2	2	2	2	2	topical
105	10fJvhZjeGVQVlrD2xE6qe_360	1	3	1	3	3	0	3	known-item
77	3Q24a1DsDtnbiAVdwh4cSY_2340	0	0	1	0	1	0	0	topical
62	1DFqzisf8LGOM6k53GyJ7V_1560	1	1	2	0	2	0	1	topical
94	4EvB6KqSZNeDtC5u97wNqP_120	1	1	1	1	2	0	1	topical
92	2bCnUwPQSr7fBvphe1EE8Q_1980	0	1	1	0	1	0	1	topical
79	4Vn9LSqWhc74DwxLgs4Ykr_1920	0	0	1	0	0	0	0	topical
101	4o30Eet9hhgWKUBxRWS7uF_120	1	0	2	0	1	0	0	known-item
93	5DOZ61SIi1mahzH7ykCuWQ_300	1	1	2	0	1	1	1	topical
79	18xYczQSz6qGx7deQ1F7WR_3420	1	3	2	0	2	0	2	topical
85	53kHvdmcDJaGced40qoS82_180	3	3	2	3	2	0	3	topical
87	2xpsSa14zDXmq8nNNoV6lK_300	3	3	2	2	2	1	2	topical
104	4G5ZD1XRiTJV2aL4944KeE_3720	0	0	0	0	0	0	0	known-item
94	7a20nBFqHFgLaErAYVKaBV_1920	0	0	1	2	2	0	0	topical
77	1BRSEXgpjFcvCmJ46RX3yv_1800	1	1	1	0	1	0	1	topical
92	3LvyCFQ05a5TQkyww6Amvu_420	0	0	0	0	0	0	0	topical
70	3V5aZm3XUlik0d9zbnZz5j_3180	1	0	0	0	0	0	0	topical
72	7FGUgFuZwyPnFnAiHdpypW_1140	0	1	1	0	1	0	1	topical
77	65mrgFG9A5o2dStepulL3M_420	2	2	2	2	1	2	2	topical
70	0Qcb7ehl45upgO2GCbha5R_1440	0	0	0	0	0	0	0	topical
71	6WBJ68sFh2DWSYqPGQRxdd_300	2	2	2	3	2	2	2	topical
85	4Z8ehHQNTxbkAaSd51wQZA_0	1	1	1	3	3	0	1	topical
74	5Y871UfVwc5WikH8jXf5Ou_3000	1	2	2	3	2	0	2	topical
83	07XK9BFQa3qv3nKzSa4seF_120	2	2	2	2	2	0	2	topical
81	766nx9veRUniklQqsxgkpn_540	1	0	1	0	0	0	0	topical
73	3JZOa2pJl9wnSknBxrCVt8_720	3	3	3	3	3	1	3	topical
86	2QbWyBZrmaylojg2evx0yT_660	0	0	0	0	0	0	0	topical
91	5rerpK8R9Vb5xfdyn7W4OW_4860	0	0	0	0	0	0	0	topical
